timestamp,PIR,co2(sensors_sensors1),temperature(sensors_sensors1),humidity(sensors_sensors1),lux(sensors_sensors1),co2(sensors_sensors2),temperature(sensors_sensors2),humidity(sensors_sensors2),lux(sensors_sensors2),co2(sensors_sensors3),temperature(sensors_sensors3),humidity(sensors_sensors3),lux(sensors_sensors3),co2(sensors_sensors4),temperature(sensors_sensors4),humidity(sensors_sensors4),lux(sensors_sensors4)
2025-08-06 20:38:51,False,885,19.94507,72.65125,155,,,,,,,,,,,,
2025-08-06 20:38:52,False,,,,,,,,,,,,,947,18.68734,79.09514,137.5
2025-08-06 20:38:53,False,,,,,967,24.22026,60.4715,119.1667,,,,,,,,
2025-08-06 20:38:55,False,,,,,,,,,952,22.83703,64.49836,65,,,,
2025-08-06 20:38:57,False,885,19.96376,72.6421,155,,,,,,,,,,,,
2025-08-06 20:38:58,False,,,,,,,,,,,,,948,18.70337,79.09209,137.5
2025-08-06 20:38:59,False,,,,,967,24.20424,60.46998,119.1667,,,,,,,,
2025-08-06 20:39:01,False,,,,,,,,,953,22.82368,64.45716,65,,,,
2025-08-06 20:39:02,False,885,19.99046,72.64362,155,,,,,,,,,,,,
2025-08-06 20:39:03,False,,,,,,,,,,,,,948,18.67666,79.08598,138.3333
2025-08-06 20:39:04,False,,,,,967,24.18555,60.50355,119.1667,,,,,,,,
2025-08-06 20:39:06,False,,,,,,,,,952,22.80766,64.51057,64.16666,,,,
2025-08-06 20:39:08,False,886,19.94774,72.5948,155,,,,,,,,,,,,
2025-08-06 20:39:09,False,,,,,,,,,,,,,947,18.69001,79.07072,138.3333
2025-08-06 20:39:10,False,,,,,968,24.19356,60.48676,119.1667,,,,,,,,
2025-08-06 20:39:11,False,,,,,,,,,952,22.83703,64.49836,64.16666,,,,
2025-08-06 20:39:13,False,886,19.93706,72.67414,155,,,,,,,,,,,,
2025-08-06 20:39:14,False,,,,,,,,,,,,,948,18.67132,79.08751,138.3333
2025-08-06 20:39:15,False,,,,,968,24.18822,60.43946,119.1667,,,,,,,,
2025-08-06 20:39:17,False,,,,,,,,,952,22.82368,64.51514,64.16666,,,,
2025-08-06 20:39:18,False,886,19.9691,72.66499,155,,,,,,,,,,,,
2025-08-06 20:39:20,False,,,,,,,,,,,,,947,18.67132,79.16075,137.5
2025-08-06 20:39:20,False,,,,,969,24.1722,60.50965,120,,,,,,,,
2025-08-06 20:39:22,False,,,,,,,,,953,22.82101,64.48463,64.16666,,,,
2025-08-06 20:39:24,False,885,19.96376,72.67567,155,,,,,,,,,,,,
2025-08-06 20:39:25,False,,,,,,,,,,,,,946,18.64996,79.14091,137.5
2025-08-06 20:39:26,False,,,,,970,24.1722,60.5005,120,,,,,,,,
2025-08-06 20:39:28,False,,,,,,,,,952,22.80766,64.55024,64.16666,,,,
2025-08-06 20:39:29,False,885,19.95308,72.65278,155,,,,,,,,,,,,
2025-08-06 20:39:30,False,,,,,,,,,,,,,947,18.66598,79.16228,137.5
2025-08-06 20:39:31,False,,,,,971,24.14816,60.5066,119.1667,,,,,,,,
2025-08-06 20:39:33,True,,,,,,,,,953,22.77829,64.53956,65,,,,
2025-08-06 20:39:35,False,885,19.93706,72.69703,155,,,,,,,,,,,,
2025-08-06 20:39:36,True,,,,,,,,,,,,,948,18.68467,79.10887,137.5
2025-08-06 20:39:37,True,,,,,971,24.13748,60.57832,120,,,,,,,,
2025-08-06 20:39:39,False,,,,,,,,,953,22.7676,64.56245,65,,,,
2025-08-06 20:39:40,False,886,19.9424,72.67414,155,,,,,,,,,,,,
2025-08-06 20:39:41,False,,,,,,,,,,,,,948,18.69535,79.10582,138.3333
2025-08-06 20:39:42,False,,,,,971,24.14549,60.55238,120,,,,,,,,
2025-08-06 20:39:44,True,,,,,,,,,955,22.7676,64.60212,64.16666,,,,
2025-08-06 20:39:45,True,887,19.95575,72.67567,155,,,,,,,,,,,,
2025-08-06 20:39:47,False,,,,,,,,,,,,,947,18.71405,79.05394,138.3333
2025-08-06 20:39:48,False,,,,,971,24.11612,60.57374,119.1667,,,,,,,,
2025-08-06 20:39:49,False,,,,,,,,,956,22.79698,64.54719,64.16666,,,,
2025-08-06 20:39:51,False,888,19.95308,72.65278,155,,,,,,,,,,,,
2025-08-06 20:39:52,False,,,,,,,,,,,,,949,18.69001,79.08293,137.5
2025-08-06 20:39:53,False,,,,,972,24.12146,60.57526,119.1667,,,,,,,,
2025-08-06 20:39:55,False,,,,,,,,,956,22.77295,64.58533,64.16666,,,,
2025-08-06 20:39:56,False,889,19.95575,72.69855,155,,,,,,,,,,,,
2025-08-06 20:39:57,False,,,,,,,,,,,,,952,18.7007,79.10582,137.5
2025-08-06 20:39:58,False,,,,,972,24.12146,60.62104,120,,,,,,,,
2025-08-06 20:40:00,False,,,,,,,,,956,22.75158,64.59296,64.16666,,,,
2025-08-06 20:40:02,False,889,19.98779,72.67719,155,,,,,,,,,,,,
2025-08-06 20:40:03,False,,,,,,,,,,,,,952,18.6553,79.13939,137.5
2025-08-06 20:40:04,False,,,,,973,24.12413,60.62104,119.1667,,,,,,,,
2025-08-06 20:40:06,False,,,,,,,,,956,22.75692,64.654,64.16666,,,,
2025-08-06 20:40:07,False,889,19.94507,72.64057,155,,,,,,,,,,,,
2025-08-06 20:40:08,False,,,,,,,,,,,,,952,18.66865,79.16075,137.5
2025-08-06 20:40:09,False,,,,,973,24.13481,60.55848,119.1667,,,,,,,,
2025-08-06 20:40:11,False,,,,,,,,,957,22.7676,64.60212,65,,,,
2025-08-06 20:40:13,False,890,19.97444,72.60853,155,,,,,,,,,,,,
2025-08-06 20:40:14,False,,,,,,,,,,,,,953,18.682,79.18211,138.3333
2025-08-06 20:40:15,False,,,,,973,24.13214,60.57679,119.1667,,,,,,,,
2025-08-06 20:40:16,False,,,,,,,,,957,22.77295,64.53651,64.16666,,,,
2025-08-06 20:40:18,False,890,19.99313,72.60853,155,,,,,,,,,,,,
2025-08-06 20:40:19,False,,,,,,,,,,,,,953,18.67399,79.19737,138.3333
2025-08-06 20:40:20,False,,,,,973,24.11879,60.55695,119.1667,,,,,,,,
2025-08-06 20:40:22,False,,,,,,,,,958,22.74891,64.61127,64.16666,,,,
2025-08-06 20:40:23,False,890,19.9691,72.65278,155,,,,,,,,,,,,
2025-08-06 20:40:25,False,,,,,974,24.11345,60.61036,119.1667,,,,,,,,
2025-08-06 20:40:26,False,,,,,,,,,,,,,953,18.682,79.16991,137.5
2025-08-06 20:40:27,False,,,,,,,,,957,22.75692,64.63569,64.16666,,,,
2025-08-06 20:40:29,False,891,19.96376,72.6421,155,,,,,,,,,,,,
2025-08-06 20:40:30,False,,,,,,,,,,,,,955,18.69268,79.18059,137.5
2025-08-06 20:40:31,False,,,,,974,24.09209,60.62562,119.1667,,,,,,,,
2025-08-06 20:40:33,False,,,,,,,,,958,22.75425,64.61433,64.16666,,,,
2025-08-06 20:40:34,False,891,19.95308,72.62989,155,,,,,,,,,,,,
2025-08-06 20:40:35,False,,,,,,,,,,,,,954,18.67666,79.15923,138.3333
2025-08-06 20:40:36,False,,,,,974,24.09209,60.63478,120,,,,,,,,
2025-08-06 20:40:38,False,,,,,,,,,958,22.78096,64.64942,64.16666,,,,
2025-08-06 20:40:40,False,891,19.9691,72.6421,155,,,,,,,,,,,,
2025-08-06 20:40:41,False,,,,,,,,,,,,,956,18.67399,79.20958,137.5
2025-08-06 20:40:42,False,,,,,974,24.09476,60.66224,119.1667,,,,,,,,
2025-08-06 20:40:44,False,,,,,,,,,959,22.75959,64.64637,64.16666,,,,
2025-08-06 20:40:45,False,891,19.95308,72.65278,155,,,,,,,,,,,,
2025-08-06 20:40:46,False,,,,,,,,,,,,,957,18.69802,79.19127,138.3333
2025-08-06 20:40:47,False,,,,,975,24.10811,60.67292,119.1667,,,,,,,,
2025-08-06 20:40:49,False,,,,,,,,,958,22.77829,64.63721,65,,,,
2025-08-06 20:40:50,True,891,19.95575,72.68635,155,,,,,,,,,,,,
2025-08-06 20:40:52,True,,,,,,,,,,,,,957,18.67666,79.19585,138.3333
2025-08-06 20:40:53,True,,,,,975,24.08141,60.63325,119.1667,,,,,,,,
2025-08-06 20:40:54,True,,,,,,,,,959,22.7863,64.60365,65,,,,
2025-08-06 20:40:56,False,891,19.9691,72.65278,155.8333,,,,,,,,,,,,
2025-08-06 20:40:57,False,,,,,,,,,,,,,958,18.67666,79.18364,137.5
2025-08-06 20:40:58,False,,,,,975,24.07607,60.61341,119.1667,,,,,,,,
2025-08-06 20:41:00,False,,,,,,,,,959,22.80766,64.55024,64.16666,,,,
2025-08-06 20:41:01,False,892,19.93706,72.67414,155,,,,,,,,,,,,
2025-08-06 20:41:02,False,,,,,,,,,,,,,958,18.63928,79.17906,137.5
2025-08-06 20:41:03,False,,,,,975,24.09743,60.61646,119.1667,,,,,,,,
2025-08-06 20:41:05,False,,,,,,,,,960,22.83703,64.4892,64.16666,,,,
2025-08-06 20:41:07,False,892,19.92637,72.6955,155,,,,,,,,,,,,
2025-08-06 20:41:08,False,,,,,,,,,,,,,958,18.63661,79.25384,137.5
2025-08-06 20:41:09,False,,,,,976,24.08942,60.63478,119.1667,,,,,,,,
2025-08-06 20:41:11,False,,,,,,,,,960,22.82635,64.48615,64.16666,,,,
2025-08-06 20:41:12,False,893,19.93172,72.76418,155,,,,,,,,,,,,
2025-08-06 20:41:13,False,,,,,,,,,,,,,958,18.64195,79.28893,137.5
2025-08-06 20:41:14,False,,,,,976,24.06272,60.66682,120,,,,,,,,
2025-08-06 20:41:16,False,,,,,,,,,962,22.84772,64.46326,64.16666,,,,
2025-08-06 20:41:17,False,893,19.91836,72.80995,155,,,,,,,,,,,,
2025-08-06 20:41:19,False,,,,,,,,,,,,,960,18.64462,79.28893,138.3333
2025-08-06 20:41:20,False,,,,,976,24.08141,60.62409,119.1667,,,,,,,,
2025-08-06 20:41:21,False,,,,,,,,,961,22.8851,64.4419,64.16666,,,,
2025-08-06 20:41:23,False,894,19.89166,72.83131,155,,,,,,,,,,,,
2025-08-06 20:41:24,False,,,,,,,,,,,,,960,18.67399,79.27062,138.3333
2025-08-06 20:41:25,True,,,,,978,24.08942,60.61646,120,,,,,,,,
2025-08-06 20:41:27,False,,,,,,,,,962,22.88777,64.3946,65,,,,
2025-08-06 20:41:28,False,894,19.88365,72.83131,155.8333,,,,,,,,,,,,
2025-08-06 20:41:30,False,,,,,,,,,,,,,960,18.66331,79.28436,137.5
2025-08-06 20:41:30,False,,,,,978,24.06806,60.69429,120,,,,,,,,
2025-08-06 20:41:32,False,,,,,,,,,962,22.86908,64.39918,65,,,,
2025-08-06 20:41:34,False,894,19.88098,72.87709,155,,,,,,,,,,,,
2025-08-06 20:41:35,False,,,,,,,,,,,,,959,18.64996,79.29961,137.5
2025-08-06 20:41:36,False,,,,,979,24.04936,60.68208,120,,,,,,,,
2025-08-06 20:41:38,False,,,,,,,,,963,22.87976,64.42207,64.16666,,,,
2025-08-06 20:41:39,False,894,19.87564,72.88777,155,,,,,,,,,,,,
2025-08-06 20:41:40,False,,,,,,,,,,,,,959,18.63661,79.29046,137.5
2025-08-06 20:41:41,False,,,,,979,24.06806,60.68513,120,,,,,,,,
2025-08-06 20:41:43,False,,,,,,,,,964,22.86908,64.43885,64.16666,,,,
2025-08-06 20:41:45,False,894,19.89433,72.91066,155,,,,,,,,,,,,
2025-08-06 20:41:46,False,,,,,,,,,,,,,960,18.64996,79.29961,137.5
2025-08-06 20:41:47,False,,,,,979,24.0547,60.73854,119.1667,,,,,,,,
2025-08-06 20:41:49,False,,,,,,,,,967,22.8851,64.4419,64.16666,,,,
2025-08-06 20:41:50,False,894,19.9237,72.86641,155,,,,,,,,,,,,
2025-08-06 20:41:51,False,,,,,,,,,,,,,960,18.66331,79.28436,138.3333
2025-08-06 20:41:52,False,,,,,979,24.04135,60.74464,120,,,,,,,,
2025-08-06 20:41:54,False,,,,,,,,,967,22.87709,64.39155,64.16666,,,,
2025-08-06 20:41:55,False,894,19.92637,72.75349,155,,,,,,,,,,,,
2025-08-06 20:41:57,False,,,,,,,,,,,,,960,18.67666,79.25689,138.3333
2025-08-06 20:41:58,False,,,,,981,24.01732,60.76905,120,,,,,,,,
2025-08-06 20:41:59,False,,,,,,,,,968,22.88777,64.42359,64.16666,,,,
2025-08-06 20:42:01,False,894,19.93439,72.78859,155,,,,,,,,,,,,
2025-08-06 20:42:02,False,,,,,,,,,,,,,960,18.67132,79.19737,137.5
2025-08-06 20:42:03,False,,,,,981,24.01198,60.8133,120,,,,,,,,
2025-08-06 20:42:05,True,,,,,,,,,968,22.87442,64.40986,65,,,,
2025-08-06 20:42:06,False,895,19.93172,72.79927,155,,,,,,,,,,,,
2025-08-06 20:42:07,False,,,,,,,,,,,,,961,18.66598,79.22331,137.5
2025-08-06 20:42:08,False,,,,,980,23.97459,60.81636,120,,,,,,,,
2025-08-06 20:42:12,False,895,19.92637,72.75349,155,,,,,,,,,,,,
2025-08-06 20:42:13,False,,,,,,,,,968,22.91447,64.4007,65,,,,
2025-08-06 20:42:13,False,,,,,,,,,,,,,961,18.69535,79.18059,137.5
2025-08-06 20:42:14,False,,,,,980,23.98795,60.81788,120,,,,,,,,
2025-08-06 20:42:16,False,,,,,,,,,968,22.91447,64.40986,64.16666,,,,
2025-08-06 20:42:17,False,897,19.90501,72.83131,155,,,,,,,,,,,,
2025-08-06 20:42:18,False,,,,,,,,,,,,,961,18.66064,79.21263,137.5
2025-08-06 20:42:19,False,,,,,980,23.99062,60.83772,120,,,,,,,,
2025-08-06 20:42:21,False,,,,,,,,,968,22.90646,64.44801,64.16666,,,,
2025-08-06 20:42:22,False,897,19.88632,72.86488,155,,,,,,,,,,,,
2025-08-06 20:42:24,False,,,,,,,,,,,,,965,18.6286,79.30419,138.3333
2025-08-06 20:42:25,False,,,,,979,23.96925,60.89723,120,,,,,,,,
2025-08-06 20:42:27,False,,,,,,,,,969,22.91447,64.34272,64.16666,,,,
2025-08-06 20:42:28,False,897,19.89433,72.8542,155,,,,,,,,,,,,
2025-08-06 20:42:29,False,,,,,,,,,,,,,966,18.6286,79.33013,138.3333
2025-08-06 20:42:30,False,,,,,979,23.94789,60.9308,120,,,,,,,,
2025-08-06 20:42:32,False,,,,,,,,,969,22.9118,64.34119,64.16666,,,,
2025-08-06 20:42:34,False,897,19.92637,72.86794,155,,,,,,,,,,,,
2025-08-06 20:42:35,False,,,,,,,,,,,,,967,18.64996,79.34997,137.5
2025-08-06 20:42:36,False,,,,,980,23.93721,60.90181,120,,,,,,,,
2025-08-06 20:42:37,False,,,,,,,,,971,22.93583,64.38544,64.16666,,,,
2025-08-06 20:42:39,False,898,19.91035,72.87862,155,,,,,,,,,,,,
2025-08-06 20:42:40,False,,,,,,,,,,,,,969,18.65263,79.34844,137.5
2025-08-06 20:42:41,False,,,,,981,23.92386,60.94453,120,,,,,,,,
2025-08-06 20:42:43,False,,,,,,,,,973,22.93316,64.32746,65,,,,
2025-08-06 20:42:44,False,898,19.86229,72.86336,155,,,,,,,,,,,,
2025-08-06 20:42:45,False,,,,,,,,,,,,,970,18.65263,79.33624,137.5
2025-08-06 20:42:46,False,,,,,981,23.91318,60.99794,120,,,,,,,,
2025-08-06 20:42:48,False,,,,,,,,,974,22.94385,64.31983,65,,,,
2025-08-06 20:42:50,False,899,19.86496,72.93202,155,,,,,,,,,,,,
2025-08-06 20:42:51,False,,,,,,,,,,,,,970,18.63394,79.36523,137.5
2025-08-06 20:42:52,False,,,,,981,23.91585,60.99947,120,,,,,,,,
2025-08-06 20:42:54,False,,,,,,,,,975,22.97589,64.28779,64.16666,,,,
2025-08-06 20:42:55,False,899,19.85428,72.94423,155,,,,,,,,,,,,
2025-08-06 20:42:56,False,,,,,,,,,,,,,970,18.63127,79.39117,138.3333
2025-08-06 20:42:57,False,,,,,982,23.91852,61.03609,120,,,,,,,,
2025-08-06 20:43:00,False,,,,,,,,,976,22.95186,64.25422,64.16666,,,,
2025-08-06 20:43:00,False,900,19.87831,72.94423,155,,,,,,,,,,,,
2025-08-06 20:43:02,False,,,,,,,,,,,,,971,18.62593,79.39117,138.3333
2025-08-06 20:43:03,False,,,,,982,23.90784,61.05287,120,,,,,,,,
2025-08-06 20:43:04,False,,,,,,,,,977,22.98657,64.23285,64.16666,,,,
2025-08-06 20:43:06,False,900,19.89166,72.92287,155,,,,,,,,,,,,
2025-08-06 20:43:07,False,,,,,,,,,,,,,972,18.6286,79.39117,137.5
2025-08-06 20:43:08,False,,,,,983,23.89181,61.08644,120,,,,,,,,
2025-08-06 20:43:10,False,,,,,,,,,977,22.98657,64.21301,64.16666,,,,
2025-08-06 20:43:11,False,900,19.897,72.89998,155,,,,,,,,,,,,
2025-08-06 20:43:12,False,,,,,,,,,,,,,972,18.63661,79.35302,137.5
2025-08-06 20:43:13,False,,,,,983,23.87579,61.1307,120,,,,,,,,
2025-08-06 20:43:15,False,,,,,,,,,977,22.97589,64.24963,64.16666,,,,
2025-08-06 20:43:17,False,902,19.85428,72.93202,155,,,,,,,,,,,,
2025-08-06 20:43:18,False,,,,,,,,,,,,,972,18.62325,79.4049,137.5
2025-08-06 20:43:19,False,,,,,985,23.84108,61.11391,120,,,,,,,,
2025-08-06 20:43:21,False,,,,,,,,,978,23.00259,64.25574,65,,,,
2025-08-06 20:43:22,False,902,19.83825,72.98848,155,,,,,,,,,,,,
2025-08-06 20:43:23,False,,,,,,,,,,,,,973,18.6099,79.40795,137.5
2025-08-06 20:43:24,False,,,,,985,23.86511,61.15664,120,,,,,,,,
2025-08-06 20:43:26,False,,,,,,,,,978,22.97589,64.21149,65,,,,
2025-08-06 20:43:27,False,902,19.84627,72.9778,155,,,,,,,,,,,,
2025-08-06 20:43:29,False,,,,,,,,,,,,,975,18.63928,79.38811,138.3333
2025-08-06 20:43:30,False,,,,,985,23.83574,61.13222,120,,,,,,,,
2025-08-06 20:43:32,False,,,,,,,,,978,22.98924,64.21454,64.16666,,,,
2025-08-06 20:43:33,False,903,19.88632,72.97932,155,,,,,,,,,,,,
2025-08-06 20:43:34,False,,,,,,,,,,,,,975,18.64462,79.38811,138.3333
2025-08-06 20:43:35,False,,,,,985,23.84108,61.16121,120,,,,,,,,
2025-08-06 20:43:37,False,,,,,,,,,979,22.97589,64.20081,64.16666,,,,
2025-08-06 20:43:38,False,903,19.84627,72.9778,155,,,,,,,,,,,,
2025-08-06 20:43:40,False,,,,,,,,,,,,,975,18.63394,79.38964,137.5
2025-08-06 20:43:41,False,,,,,985,23.85176,61.21767,120,,,,,,,,
2025-08-06 20:43:42,False,,,,,,,,,979,22.98924,64.20386,64.16666,,,,
2025-08-06 20:43:44,False,904,19.84093,73.01137,155,,,,,,,,,,,,
2025-08-06 20:43:45,False,,,,,,,,,,,,,975,18.63127,79.39117,137.5
2025-08-06 20:43:46,False,,,,,986,23.85176,61.20852,120,,,,,,,,
2025-08-06 20:43:48,False,,,,,,,,,979,22.99992,64.17792,64.16666,,,,
2025-08-06 20:43:49,False,905,19.86229,73.01289,155,,,,,,,,,,,,
2025-08-06 20:43:50,False,,,,,,,,,,,,,974,18.6286,79.40337,137.5
2025-08-06 20:43:51,False,,,,,986,23.86244,61.20241,120,,,,,,,,
2025-08-06 20:43:53,False,,,,,,,,,980,22.97856,64.1825,64.16666,,,,
2025-08-06 20:43:55,False,905,19.8703,72.95644,155,,,,,,,,,,,,
2025-08-06 20:43:56,False,,,,,,,,,,,,,974,18.62325,79.41711,137.5
2025-08-06 20:43:57,False,,,,,986,23.87846,61.20394,120,,,,,,,,
2025-08-06 20:43:59,False,,,,,,,,,980,22.94919,64.21454,65,,,,
2025-08-06 20:44:00,False,906,19.87297,72.97932,155,,,,,,,,,,,,
2025-08-06 20:44:01,False,,,,,,,,,,,,,974,18.63928,79.41405,138.3333
2025-08-06 20:44:02,False,,,,,987,23.85176,61.14443,120,,,,,,,,
2025-08-06 20:44:04,False,,,,,,,,,980,22.94118,64.271,65,,,,
2025-08-06 20:44:05,False,907,19.85161,72.95491,155,,,,,,,,,,,,
2025-08-06 20:44:07,False,,,,,,,,,,,,,974,18.64462,79.41253,138.3333
2025-08-06 20:44:08,False,,,,,988,23.86778,61.15664,120,,,,,,,,
2025-08-06 20:44:09,False,,,,,,,,,980,22.94118,64.26185,64.16666,,,,
2025-08-06 20:44:11,False,907,19.87831,72.94423,155,,,,,,,,,,,,
2025-08-06 20:44:12,False,,,,,,,,,,,,,974,18.62593,79.44152,137.5
2025-08-06 20:44:13,False,,,,,989,23.88914,61.0956,120,,,,,,,,
2025-08-06 20:44:15,False,,,,,,,,,980,22.93316,64.22064,64.16666,,,,
2025-08-06 20:44:16,False,908,19.86763,72.99001,155,,,,,,,,,,,,
2025-08-06 20:44:18,False,,,,,,,,,,,,,974,18.6099,79.40795,137.5
2025-08-06 20:44:18,False,,,,,989,23.90784,61.09865,120,,,,,,,,
2025-08-06 20:44:20,False,,,,,,,,,981,22.92782,64.26795,64.16666,,,,
2025-08-06 20:44:22,False,908,19.88899,72.93355,155,,,,,,,,,,,,
2025-08-06 20:44:23,False,,,,,,,,,,,,,975,18.64462,79.43694,137.5
2025-08-06 20:44:24,False,,,,,989,23.89181,61.13375,120,,,,,,,,
2025-08-06 20:44:26,False,,,,,,,,,981,22.90112,64.31983,64.16666,,,,
2025-08-06 20:44:27,False,908,19.86496,72.96712,155,,,,,,,,,,,,
2025-08-06 20:44:28,False,,,,,,,,,,,,,975,18.6099,79.44457,137.5
2025-08-06 20:44:29,False,,,,,990,23.89181,61.12459,120,,,,,,,,
2025-08-06 20:44:31,False,,,,,,,,,981,22.90646,64.35035,64.16666,,,,
2025-08-06 20:44:33,False,908,19.90501,72.96864,155,,,,,,,,,,,,
2025-08-06 20:44:34,False,,,,,,,,,,,,,976,18.62058,79.49187,138.3333
2025-08-06 20:44:35,False,,,,,990,23.91852,61.12001,120,,,,,,,,
2025-08-06 20:44:37,False,,,,,,,,,982,22.92515,64.33509,64.16666,,,,
2025-08-06 20:44:38,False,908,19.86496,72.94423,155,,,,,,,,,,,,
2025-08-06 20:44:39,False,,,,,,,,,,,,,976,18.59922,79.52087,138.3333
2025-08-06 20:44:40,False,,,,,991,23.87579,61.07423,120,,,,,,,,
2025-08-06 20:44:42,False,,,,,,,,,982,22.92248,64.32441,65,,,,
2025-08-06 20:44:43,False,908,19.88098,72.91066,155,,,,,,,,,,,,
2025-08-06 20:44:45,False,,,,,,,,,,,,,978,18.59922,79.45983,137.5
2025-08-06 20:44:46,False,,,,,991,23.84642,61.16121,120,,,,,,,,
2025-08-06 20:44:47,False,,,,,,,,,982,22.90112,64.29084,64.16666,,,,
2025-08-06 20:44:49,False,909,19.86496,72.92134,155,,,,,,,,,,,,
2025-08-06 20:44:50,False,,,,,,,,,,,,,979,18.59655,79.49645,137.5
2025-08-06 20:44:51,False,,,,,991,23.86511,61.19326,120,,,,,,,,
2025-08-06 20:44:53,False,,,,,,,,,983,22.93316,64.30762,64.16666,,,,
2025-08-06 20:44:54,False,909,19.85161,72.94423,155,,,,,,,,,,,,
2025-08-06 20:44:55,False,,,,,,,,,,,,,979,18.5832,79.52392,137.5
2025-08-06 20:44:56,False,,,,,992,23.85176,61.19936,120,,,,,,,,
2025-08-06 20:44:58,False,,,,,,,,,984,22.93316,64.27863,64.16666,,,,
2025-08-06 20:45:00,False,910,19.83825,73.00069,155,,,,,,,,,,,,
2025-08-06 20:45:01,False,,,,,,,,,,,,,979,18.59655,79.52087,137.5
2025-08-06 20:45:02,False,,,,,993,23.85977,61.19173,120,,,,,,,,
2025-08-06 20:45:04,False,,,,,,,,,984,22.93049,64.26795,64.16666,,,,
2025-08-06 20:45:05,False,912,19.8703,73.03578,155,,,,,,,,,,,,
2025-08-06 20:45:06,False,,,,,,,,,,,,,979,18.58587,79.54833,138.3333
2025-08-06 20:45:07,False,,,,,994,23.85176,61.17189,120,,,,,,,,
2025-08-06 20:45:09,False,,,,,,,,,984,22.96788,64.24811,64.16666,,,,
2025-08-06 20:45:10,False,913,19.83024,73.03426,155,,,,,,,,,,,,
2025-08-06 20:45:12,False,,,,,,,,,,,,,979,18.58587,79.52392,138.3333
2025-08-06 20:45:13,False,,,,,995,23.84642,61.17037,120,,,,,,,,
2025-08-06 20:45:14,False,,,,,,,,,983,22.95987,64.25574,64.16666,,,,
2025-08-06 20:45:16,False,914,19.84093,73.01137,155,,,,,,,,,,,,
2025-08-06 20:45:17,False,,,,,,,,,,,,,979,18.58854,79.53613,137.5
2025-08-06 20:45:18,False,,,,,995,23.85176,61.17189,120,,,,,,,,
2025-08-06 20:45:20,False,,,,,,,,,983,22.9572,64.2359,65,,,,
2025-08-06 20:45:21,False,913,19.85161,73.01289,155,,,,,,,,,,,,
2025-08-06 20:45:23,False,,,,,,,,,,,,,979,18.60723,79.53155,137.5
2025-08-06 20:45:23,False,,,,,995,23.85443,61.20089,120,,,,,,,,
2025-08-06 20:45:25,False,,,,,,,,,983,22.95186,64.19623,64.16666,,,,
2025-08-06 20:45:27,False,914,19.86229,72.9778,155,,,,,,,,,,,,
2025-08-06 20:45:28,False,,,,,,,,,,,,,979,18.62325,79.51476,137.5
2025-08-06 20:45:29,False,,,,,995,23.8304,61.20546,120,,,,,,,,
2025-08-06 20:45:31,False,,,,,,,,,983,22.93316,64.18097,64.16666,,,,
2025-08-06 20:45:32,False,915,19.86496,73.00069,155,,,,,,,,,,,,
2025-08-06 20:45:33,False,,,,,,,,,,,,,978,18.59655,79.49645,137.5
2025-08-06 20:45:34,False,,,,,995,23.81972,61.22072,120,,,,,,,,
2025-08-06 20:45:36,False,,,,,,,,,983,22.94652,64.21454,64.16666,,,,
2025-08-06 20:45:37,False,915,19.85161,73.02357,155,,,,,,,,,,,,
2025-08-06 20:45:39,False,,,,,,,,,,,,,979,18.61791,79.46746,138.3333
2025-08-06 20:45:40,False,,,,,995,23.84108,61.21614,120,,,,,,,,
2025-08-06 20:45:42,False,,,,,,,,,983,22.9118,64.18555,64.16666,,,,
2025-08-06 20:45:43,False,915,19.86229,73.00069,155,,,,,,,,,,,,
2025-08-06 20:45:44,False,,,,,,,,,,,,,980,18.59655,79.49645,138.3333
2025-08-06 20:45:45,False,,,,,996,23.85176,61.19936,120,,,,,,,,
2025-08-06 20:45:47,False,,,,,,,,,983,22.89845,64.22217,64.16666,,,,
2025-08-06 20:45:48,False,916,19.85161,73.00069,155,,,,,,,,,,,,
2025-08-06 20:45:50,False,,,,,,,,,,,,,978,18.6099,79.48119,137.5
2025-08-06 20:45:51,False,,,,,996,23.85443,61.16274,120,,,,,,,,
2025-08-06 20:45:52,False,,,,,,,,,983,22.86908,64.26337,64.16666,,,,
2025-08-06 20:45:54,False,916,19.86229,72.99001,155,,,,,,,,,,,,
2025-08-06 20:45:55,False,,,,,,,,,,,,,978,18.60723,79.46899,137.5
2025-08-06 20:45:56,False,,,,,997,23.87579,61.22225,120,,,,,,,,
2025-08-06 20:45:58,False,,,,,,,,,983,22.87442,64.34272,65,,,,
2025-08-06 20:45:59,False,916,19.85428,73.03578,155,,,,,,,,,,,,
2025-08-06 20:46:00,False,,,,,,,,,,,,,979,18.63661,79.47509,137.5
2025-08-06 20:46:01,False,,,,,997,23.8571,61.15511,120,,,,,,,,
2025-08-06 20:46:03,False,,,,,,,,,983,22.89578,64.29847,64.16666,,,,
2025-08-06 20:46:05,False,917,19.8703,73.01289,155,,,,,,,,,,,,
2025-08-06 20:46:06,False,,,,,,,,,,,,,980,18.61524,79.46746,137.5
2025-08-06 20:46:07,False,,,,,997,23.87045,61.16579,120,,,,,,,,
2025-08-06 20:46:09,False,,,,,,,,,983,22.88777,64.3061,64.16666,,,,
2025-08-06 20:46:10,False,918,19.84093,73.00069,155,,,,,,,,,,,,
